x,y,pen
1053,1079,2
1054,1079,2
1055,1079,2
1056,1079,2
1057,1079,2
1058,1079,2
1059,1079,2
1060,1079,2
1061,1079,2
1062,1079,2
1063,1079,2
1064,1079,2
1065,1079,2
1066,1079,2
1067,1079,2
1068,1079,2
1069,1079,2
1070,1079,2
1071,1079,2
1072,1079,2
1073,1079,2
1074,1079,2
1075,1079,2
1076,1079,2
1077,1079,2
1078,1079,2
1079,1079,2
1080,1079,2
1081,1079,2
1082,1079,2
1083,1079,2
1084,1079,2
1085,1079,2
1086,1079,2
1087,1079,2
1088,1079,2
1089,1079,2
1090,1079,2
1091,1079,2
1092,1079,2
1093,1079,2
1094,1079,2
1095,1079,2
1096,1079,2
1097,1079,2
1098,1079,2
1099,1079,2
1100,1079,2
1101,1079,2
1102,1079,2
1103,1079,2
1104,1079,2
1105,1079,2
1106,1079,2
1107,1079,2
1108,1079,2
1109,1079,2
1110,1079,2
1111,1079,2
1112,1079,2
1113,1079,2
1114,1079,2
1115,1079,2
1116,1079,2
1117,1079,2
1118,1079,2
1119,1079,2
1120,1079,2
1121,1079,2
1122,1079,2
1123,1079,2
1124,1079,2
1125,1079,2
1126,1079,2
1127,1079,2
1128,1079,2
1129,1079,2
1130,1079,2
1131,1079,2
1132,1079,2
1133,1079,2
1134,1079,2
1135,1079,2
1136,1079,2
1137,1079,2
1138,1079,2
1139,1079,2
1140,1079,2
1141,1079,2
1142,1079,2
1143,1079,2
1144,1079,2
1145,1079,2
1146,1079,2
1147,1079,2
1148,1079,2
1149,1079,2
1150,1079,2
1151,1079,2
1152,1079,2
1153,1079,2
1154,1079,2
1155,1079,2
1156,1079,2
1157,1079,2
1158,1079,2
1159,1079,2
1160,1079,2
1161,1079,2
1162,1079,2
1163,1079,2
1164,1079,2
1165,1079,2
1166,1079,2
1167,1079,2
1168,1079,2
1169,1079,2
1170,1079,2
1171,1079,2
1172,1079,2
1173,1079,2
1174,1079,2
1175,1079,2
1176,1079,2
1177,1079,2
1178,1079,2
1179,1079,2
1180,1079,2
1181,1079,2
1182,1079,2
1183,1079,2
1184,1079,2
1185,1079,2
1186,1079,2
1187,1079,2
1188,1079,2
1189,1079,2
1190,1079,2
1191,1079,2
1192,1079,2
1193,1079,2
1194,1079,2
1195,1079,2
1196,1079,2
1197,1079,2
1198,1079,2
1199,1079,2
1200,1079,2
1201,1079,2
1202,1079,2
1203,1079,2
1204,1079,2
1205,1079,2
1206,1079,2
1207,1079,2
1208,1079,2
1209,1079,2
1210,1079,2
1211,1079,2
1212,1079,2
1213,1079,2
1214,1079,2
1215,1079,2
1216,1079,2
1217,1079,2
1218,1079,2
1219,1079,2
1220,1079,2
1221,1079,2
1222,1079,2
1223,1079,2
1224,1079,2
1225,1079,2
1226,1079,2
1227,1079,2
1228,1079,2
1229,1079,2
1230,1079,2
1231,1079,2
1232,1079,2
1233,1079,2
1234,1079,2
1235,1079,2
1236,1079,2
1237,1079,2
1238,1079,2
1239,1079,2
1240,1079,2
1241,1079,2
1242,1079,2
1243,1079,2
1244,1079,2
1245,1079,2
1246,1079,2
1247,1079,2
1248,1079,2
1249,1079,2
1250,1079,2
1251,1079,2
1252,1079,2
1253,1079,2
1254,1079,2
1255,1079,2
1256,1079,2
1257,1079,2
1258,1079,2
1259,1079,2
1260,1079,2
1261,1079,2
1262,1079,2
1263,1079,2
1264,1079,2
1265,1079,2
1266,1079,2
1267,1079,2
1268,1079,2
1269,1079,2
1270,1079,2
1271,1079,2
1272,1079,2
1273,1079,2
1274,1079,2
1275,1079,2
1276,1079,2
1277,1079,2
1278,1079,2
1279,1079,2
1280,1079,2
1281,1079,2
1282,1079,2
1283,1079,2
1284,1079,2
1285,1079,2
1286,1079,2
1287,1079,2
1288,1079,2
1289,1079,2
1290,1079,2
1291,1079,2
1292,1079,2
1293,1079,2
1294,1079,2
1295,1079,2
1296,1079,2
1297,1079,2
1298,1079,2
1299,1079,2
1300,1079,2
1301,1079,2
1302,1079,2
1303,1079,2
1304,1079,2
1305,1079,2
1306,1079,2
1307,1079,2
1308,1079,2
1309,1079,2
1310,1079,2
1311,1079,2
1312,1079,2
1313,1079,2
1314,1079,2
1315,1079,2
1316,1079,2
1317,1079,2
1318,1079,2
1319,1079,2
1320,1079,2
1321,1079,2
1322,1079,2
1323,1079,2
1324,1079,2
1325,1079,2
1326,1079,2
1327,1079,2
1328,1079,2
1329,1079,2
1330,1079,2
1331,1079,2
1332,1079,2
1333,1079,2
1334,1079,2
1335,1079,2
1336,1079,2
1337,1079,2
1338,1079,2
1339,1079,2
1340,1079,2
1341,1079,2
1342,1079,2
1343,1079,2
1344,1079,2
1345,1079,2
1346,1079,2
1347,1079,2
1348,1079,2
1349,1079,2
1350,1079,2
1351,1079,2
1352,1079,2
1353,1079,2
1354,1079,2
1355,1079,2
1356,1079,2
1357,1079,2
1358,1079,2
1359,1079,2
1360,1079,2
1361,1079,2
1362,1079,2
1363,1079,2
1364,1079,2
1365,1079,2
1366,1079,2
1367,1079,2
1368,1079,2
1369,1079,2
1370,1079,2
1371,1079,2
1372,1079,2
1373,1079,2
1374,1079,2
1375,1079,2
1376,1079,2
1377,1079,2
1378,1079,2
1379,1079,2
1380,1079,2
1381,1079,2
1382,1079,2
1383,1079,2
1384,1079,2
1385,1079,2
1386,1079,2
1387,1079,2
1388,1079,2
1389,1079,2
1390,1079,2
1391,1079,2
1392,1079,2
1393,1079,2
1394,1079,2
1395,1079,2
1396,1079,2
1397,1079,2
1398,1079,2
1399,1079,2
1400,1079,2
1401,1079,2
1402,1079,2
1403,1079,2
1404,1079,2
1405,1079,2
1406,1079,2
1407,1079,2
1408,1079,2
1409,1079,2
1410,1079,2
1411,1079,2
1412,1079,2
1413,1079,2
1414,1079,2
1415,1079,2
1416,1079,2
1417,1079,2
1418,1079,2
1419,1079,2
1420,1079,2
1421,1079,2
1422,1079,2
1423,1079,2
1424,1079,2
1425,1079,2
1426,1079,2
1427,1079,2
1428,1079,2
1429,1079,2
1430,1079,2
1431,1079,2
1432,1079,2
1433,1079,2
1434,1079,2
1435,1079,2
1436,1079,2
1437,1079,2
1438,1079,2
1439,1079,2
1440,1079,2
1441,1079,2
1442,1079,2
1443,1079,2
1444,1079,2
1445,1079,2
1446,1079,2
1447,1079,2
1448,1079,2
1449,1079,2
1450,1079,2
1451,1079,2
1452,1079,2
1453,1079,2
1454,1079,2
1455,1079,2
1456,1079,2
1457,1079,2
1458,1079,2
1459,1079,2
1460,1079,2
1461,1079,2
1462,1079,2
1463,1079,2
1464,1079,2
1465,1079,2
1466,1079,2
1467,1079,2
1468,1079,2
1469,1079,2
1470,1079,2
1471,1079,2
1472,1079,2
1473,1079,2
1474,1079,2
1475,1079,2
1476,1079,2
1477,1079,2
1478,1079,2
1479,1079,2
1480,1079,2
1481,1079,2
1482,1079,2
1483,1079,2
1484,1079,2
1485,1079,2
1486,1079,2
1487,1079,2
1488,1079,2
1489,1079,2
1490,1079,2
1491,1079,2
1492,1079,2
1493,1079,2
1494,1079,2
1495,1079,2
1496,1079,2
1497,1079,2
1498,1079,2
1499,1079,2
1500,1079,2
1501,1079,2
1502,1079,2
1503,1079,2
1504,1079,2
1505,1079,2
1506,1079,2
1507,1079,2
1508,1079,2
1509,1079,2
1510,1079,2
1511,1079,2
1512,1079,2
1513,1079,2
1514,1079,2
1515,1079,2
1516,1079,2
1517,1079,2
1518,1079,2
1519,1079,2
1520,1079,2
1521,1079,2
1522,1079,2
1523,1079,2
1524,1079,2
1525,1079,2
1526,1079,2
1527,1079,2
1528,1079,2
1529,1079,2
1530,1079,2
1531,1079,2
1532,1079,2
1533,1079,2
1534,1079,2
1535,1079,2
1536,1079,2
1537,1079,2
1538,1079,2
1539,1079,2
1540,1079,2
1541,1079,2
1542,1079,2
1543,1079,2
1544,1079,2
1545,1079,2
1546,1079,2
1547,1079,2
1548,1079,2
1549,1079,2
1550,1079,2
1551,1079,2
1552,1079,2
1553,1079,2
1554,1079,2
1555,1079,2
1556,1079,2
1557,1079,2
1558,1079,2
1559,1079,2
1560,1079,2
1561,1079,2
1562,1079,2
1563,1079,2
1564,1079,2
1565,1079,2
1566,1079,2
1567,1079,2
1568,1079,2
1569,1079,2
1570,1079,2
1571,1079,2
1572,1079,2
1573,1079,2
1574,1079,2
1575,1079,2
1576,1079,2
1577,1079,2
1578,1079,2
1579,1079,2
1580,1079,2
1581,1079,2
1582,1079,2
1583,1079,2
1584,1079,2
1585,1079,2
1586,1079,2
1587,1079,2
1588,1079,2
1589,1079,2
1590,1079,2
1591,1079,2
1592,1079,2
1593,1079,2
1594,1079,2
1595,1079,2
1596,1079,2
1597,1079,2
1598,1079,2
1599,1079,2
1600,1079,2
1601,1079,2
1602,1079,2
1603,1079,2
1604,1079,2
1605,1079,2
1606,1079,2
1607,1079,2
1608,1079,2
1609,1079,2
1610,1079,2
1611,1079,2
1612,1079,2
1613,1079,2
1614,1079,2
1615,1079,2
1616,1079,2
1617,1079,2
1618,1079,2
1619,1079,2
1620,1079,2
1621,1079,2
1622,1079,2
1623,1079,2
1624,1079,2
1625,1079,2
1626,1079,2
1627,1079,2
1628,1079,2
1629,1079,2
1630,1079,2
1631,1079,2
1632,1079,2
1633,1079,2
1634,1079,2
1635,1079,2
1636,1079,2
1637,1079,2
1638,1079,2
1639,1079,2
1640,1079,2
1641,1079,2
1642,1079,2
1643,1079,2
1644,1079,2
1645,1079,2
1646,1079,2
1647,1079,2
1648,1079,2
1649,1079,2
1650,1079,2
1651,1079,2
1652,1079,2
1653,1079,2
1654,1079,2
1655,1079,2
1656,1079,2
1657,1079,2
1658,1079,2
1659,1079,2
1660,1079,2
1661,1079,2
1662,1079,2
1663,1079,2
1664,1079,2
1665,1079,2
1666,1079,2
1667,1079,2
1668,1079,2
1669,1079,2
1670,1079,2
1671,1079,2
1672,1079,2
1673,1079,2
1674,1079,2
1675,1079,2
1676,1079,2
1677,1079,2
1678,1079,2
1679,1079,2
1680,1079,2
1681,1079,2
1682,1079,2
1683,1079,2
1684,1079,2
1685,1079,2
1686,1079,2
1687,1079,2
1688,1079,2
1689,1079,2
1690,1079,2
1691,1079,2
1692,1079,2
1693,1079,2
1694,1079,2
1695,1079,2
1696,1079,2
1697,1079,2
1698,1079,2
1699,1079,2
1700,1079,2
1701,1079,2
1702,1079,2
1703,1079,2
1704,1079,2
1705,1079,2
1706,1079,2
1707,1079,2
1708,1079,2
1709,1079,2
1710,1079,2
1711,1079,2
1712,1079,2
1713,1079,2
1714,1079,2
1715,1079,2
1716,1079,2
1717,1079,2
1718,1079,2
1719,1079,2
1720,1079,2
1721,1079,2
1722,1079,2
1723,1079,2
1724,1079,2
1725,1079,2
1726,1079,2
1727,1079,2
1728,1079,2
1729,1079,2
1730,1079,2
1731,1079,2
1732,1079,2
1733,1079,2
1734,1079,2
1735,1079,2
1736,1079,2
1737,1079,2
1738,1079,2
1739,1079,2
1740,1079,2
1741,1079,2
1742,1079,2
1743,1079,2
1744,1079,2
1745,1079,2
1746,1079,2
1747,1079,2
1748,1079,2
1749,1079,2
1750,1079,2
1751,1079,2
1752,1079,2
1753,1079,2
1754,1079,2
1755,1079,2
1756,1079,2
1757,1079,2
1758,1079,2
1759,1079,2
1760,1079,2
1761,1079,2
1762,1079,2
1763,1079,2
1764,1079,2
1765,1079,2
1766,1079,2
1767,1079,2
1768,1079,2
1769,1079,2
1770,1079,2
1771,1079,2
1772,1079,2
1773,1079,2
1774,1079,2
1775,1079,2
1776,1079,2
1777,1079,2
1778,1079,2
1779,1079,2
1780,1079,2
1781,1079,2
1782,1079,2
1783,1079,2
1784,1079,2
1785,1079,2
1786,1079,2
1787,1079,2
1788,1079,2
1789,1079,2
1790,1079,2
1791,1079,2
1792,1079,2
1793,1079,2
1794,1079,2
1795,1079,2
1796,1079,2
1797,1079,2
1798,1079,2
1799,1079,2
1800,1079,2
1801,1079,2
1802,1079,2
1803,1079,2
1804,1079,2
1805,1079,2
1806,1079,2
1807,1079,2
1808,1079,2
1809,1079,2
1810,1079,2
1811,1079,2
1812,1079,2
1813,1079,2
1814,1079,2
1815,1079,2
1816,1079,2
1817,1079,2
1818,1079,2
1819,1079,2
1820,1079,2
1821,1079,2
1822,1079,2
1823,1079,2
1824,1079,2
1825,1079,2
1826,1079,2
1827,1079,2
1828,1079,2
1829,1079,2
1830,1079,2
1831,1079,2
1832,1079,2
1833,1079,2
1834,1079,2
1835,1079,2
1836,1079,2
1837,1079,2
1838,1079,2
1839,1079,2
1840,1079,2
1841,1079,2
1842,1079,2
1843,1079,2
1844,1079,2
1845,1079,2
1846,1079,2
1847,1079,2
1848,1079,2
1849,1079,2
1850,1079,2
1851,1079,2
1852,1079,2
1853,1079,2
1854,1079,2
1855,1079,2
1856,1079,2
1857,1079,2
1858,1079,2
1859,1079,2
1860,1079,2
1861,1079,2
1862,1079,2
1863,1079,2
1864,1079,2
1865,1079,2
1866,1079,2
1867,1079,2
1868,1079,2
1869,1079,2
1870,1079,2
1871,1079,2
1872,1079,2
1873,1079,2
1874,1079,2
1875,1079,2
1876,1079,2
1877,1079,2
1878,1079,2
1879,1079,2
1880,1079,2
1881,1079,2
1882,1079,2
1883,1079,2
1884,1079,2
1885,1079,2
1886,1079,2
1887,1079,2
1888,1079,2
1889,1079,2
1890,1079,2
1891,1079,2
1892,1079,2
1893,1079,2
1894,1079,2
1895,1079,2
1896,1079,2
1897,1079,2
1898,1079,2
1899,1079,2
1900,1079,2
1901,1079,2
1902,1079,2
1903,1079,2
1904,1079,2
1905,1079,2
1906,1079,2
1907,1079,2
1908,1079,2
1909,1079,2
1910,1079,2
1911,1079,2
1912,1079,2
1913,1079,2
1914,1079,2
1915,1079,2
1916,1079,2
1917,1079,2
1918,1079,2
1919,1079,2
1919,1078,2
1919,1077,2
1919,1076,2
1919,1075,2
1919,1074,2
1919,1073,2
1919,1072,2
1919,1071,2
1919,1070,2
1919,1069,2
1919,1068,2
1919,1067,2
1919,1066,2
1919,1065,2
1919,1064,2
1919,1063,2
1919,1062,2
1919,1061,2
1919,1060,2
1919,1059,2
1919,1058,2
1919,1057,2
1919,1056,2
1919,1055,2
1919,1054,2
1919,1053,2
1919,1052,2
1919,1051,2
1919,1050,2
1919,1049,2
1919,1048,2
1919,1047,2
1919,1046,2
1919,1045,2
1919,1044,2
1919,1043,2
1919,1042,2
1919,1041,2
1919,1040,2
1919,1039,2
1919,1038,2
1919,1037,2
1919,1036,2
1919,1035,2
1919,1034,2
1919,1033,2
1919,1032,2
1919,1031,2
1919,1030,2
1919,1029,2
1919,1028,2
1919,1027,2
1919,1026,2
1919,1025,2
1919,1024,2
1919,1023,2
1919,1022,2
1919,1021,2
1919,1020,2
1919,1019,2
1919,1018,2
1919,1017,2
1919,1016,2
1919,1015,2
1919,1014,2
1919,1013,2
1919,1012,2
1919,1011,2
1919,1010,2
1919,1009,2
1919,1008,2
1919,1007,2
1919,1006,2
1919,1005,2
1919,1004,2
1919,1003,2
1919,1002,2
1919,1001,2
1919,1000,2
1919,999,2
1919,998,2
1919,997,2
1919,996,2
1919,995,2
1919,994,2
1919,993,2
1919,992,2
1919,991,2
1919,990,2
1919,989,2
1919,988,2
1919,987,2
1919,986,2
1919,985,2
1919,984,2
1919,983,2
1919,982,2
1919,981,2
1919,980,2
1919,979,2
1919,978,2
1919,977,2
1919,976,2
1919,975,2
1919,974,2
1919,973,2
1919,972,2
1919,971,2
1919,970,2
1919,969,2
1919,968,2
1919,967,2
1919,966,2
1919,965,2
1919,964,2
1919,963,2
1919,962,2
1919,961,2
1919,960,2
1919,959,2
1919,958,2
1919,957,2
1919,956,2
1919,955,2
1919,954,2
1919,953,2
1919,952,2
1919,951,2
1919,950,2
1919,949,2
1919,948,2
1919,947,2
1919,946,2
1919,945,2
1919,944,2
1919,943,2
1919,942,2
1919,941,2
1919,940,2
1919,939,2
1919,938,2
1919,937,2
1919,936,2
1919,935,2
1919,934,2
1919,933,2
1919,932,2
1919,931,2
1919,930,2
1919,929,2
1919,928,2
1919,927,2
1919,926,2
1919,925,2
1919,924,2
1919,923,2
1919,922,2
1919,921,2
1919,920,2
1919,919,2
1919,918,2
1919,917,2
1919,916,2
1919,915,2
1919,914,2
1919,913,2
1919,912,2
1919,911,2
1919,910,2
1919,909,2
1919,908,2
1919,907,2
1919,906,2
1919,905,2
1919,904,2
1919,903,2
1919,902,2
1919,901,2
1919,900,2
1919,899,2
1919,898,2
1919,897,2
1919,896,2
1919,895,2
1919,894,2
1919,893,2
1919,892,2
1919,891,2
1919,890,2
1919,889,2
1919,888,2
1919,887,2
1919,886,2
1919,885,2
1919,884,2
1919,883,2
1919,882,2
1919,881,2
1919,880,2
1919,879,2
1919,878,2
1919,877,2
1919,876,2
1919,875,2
1919,874,2
1919,873,2
1919,872,2
1919,871,2
1919,870,2
1919,869,2
1919,868,2
1919,867,2
1919,866,2
1919,865,2
1919,864,2
1919,863,2
1919,862,2
1919,861,2
1919,860,2
1919,859,2
1919,858,2
1919,857,2
1919,856,2
1919,855,2
1919,854,2
1919,853,2
1919,852,2
1919,851,2
1919,850,2
1919,849,2
1919,848,2
1919,847,2
1919,846,2
1919,845,2
1919,844,2
1919,843,2
1919,842,2
1919,841,2
1919,840,2
1919,839,2
1919,838,2
1919,837,2
1919,836,2
1919,835,2
1919,834,2
1919,833,2
1919,832,2
1919,831,2
1919,830,2
1919,829,2
1919,828,2
1919,827,2
1919,826,2
1919,825,2
1919,824,2
1919,823,2
1919,822,2
1919,821,2
1919,820,2
1919,819,2
1919,818,2
1919,817,2
1919,816,2
1919,815,2
1919,814,2
1919,813,2
1919,812,2
1919,811,2
1919,810,2
1919,809,2
1919,808,2
1919,807,2
1919,806,2
1919,805,2
1919,804,2
1919,803,2
1919,802,2
1919,801,2
1919,800,2
1919,799,2
1919,798,2
1919,797,2
1919,796,2
1919,795,2
1919,794,2
1919,793,2
1919,792,2
1919,791,2
1919,790,2
1919,789,2
1919,788,2
1919,787,2
1919,786,2
1919,785,2
1919,784,2
1919,783,2
1919,782,2
1919,781,2
1919,780,2
1919,779,2
1919,778,2
1919,777,2
1919,776,2
1919,775,2
1919,774,2
1919,773,2
1919,772,2
1919,771,2
1919,770,2
1919,769,2
1919,768,2
1919,767,2
1919,766,2
1919,765,2
1919,764,2
1919,763,2
1919,762,2
1919,761,2
1919,760,2
1919,759,2
1919,758,2
1919,757,2
1919,756,2
1919,755,2
1919,754,2
1919,753,2
1919,752,2
1919,751,2
1919,750,2
1919,749,2
1919,748,2
1919,747,2
1919,746,2
1919,745,2
1919,744,2
1919,743,2
1919,742,2
1919,741,2
1919,740,2
1919,739,2
1919,738,2
1919,737,2
1919,736,2
1919,735,2
1919,734,2
1919,733,2
1919,732,2
1919,731,2
1919,730,2
1919,729,2
1919,728,2
1919,727,2
1919,726,2
1919,725,2
1919,724,2
1919,723,2
1919,722,2
1919,721,2
1919,720,2
1919,719,2
1919,718,2
1919,717,2
1919,716,2
1919,715,2
1919,714,2
1919,713,2
1919,712,2
1919,711,2
1919,710,2
1919,709,2
1919,708,2
1919,707,2
1919,706,2
1919,705,2
1919,704,2
1919,703,2
1919,702,2
1919,701,2
1919,700,2
1919,699,2
1919,698,2
1919,697,2
1919,696,2
1919,695,2
1919,694,2
1919,693,2
1919,692,2
1919,691,2
1919,690,2
1919,689,2
1919,688,2
1919,687,2
1919,686,2
1919,685,2
1919,684,2
1919,683,2
1919,682,2
1919,681,2
1919,680,2
1919,679,2
1919,678,2
1919,677,2
1919,676,2
1919,675,2
1919,674,2
1919,673,2
1919,672,2
1919,671,2
1919,670,2
1919,669,2
1919,668,2
1919,667,2
1919,666,2
1919,665,2
1919,664,2
1919,663,2
1919,662,2
1919,661,2
1919,660,2
1919,659,2
1919,658,2
1919,657,2
1919,656,2
1919,655,2
1919,654,2
1919,653,2
1919,652,2
1919,651,2
1919,650,2
1919,649,2
1919,648,2
1919,647,2
1919,646,2
1919,645,2
1919,644,2
1919,643,2
1919,642,2
1919,641,2
1919,640,2
1919,639,2
1919,638,2
1919,637,2
1919,636,2
1919,635,2
1919,634,2
1919,633,2
1919,632,2
1919,631,2
1919,630,2
1919,629,2
1919,628,2
1919,627,2
1919,626,2
1919,625,2
1919,624,2
1919,623,2
1919,622,2
1919,621,2
1919,620,2
1919,619,2
1919,618,2
1919,617,2
1919,616,2
1919,615,2
1919,614,2
1919,613,2
1919,612,2
1919,611,2
1919,610,2
1919,609,2
1919,608,2
1919,607,2
1919,606,2
1919,605,2
1919,604,2
1919,603,2
1919,602,2
1919,601,2
1919,600,2
1919,599,2
1919,598,2
1919,597,2
1919,596,2
1919,595,2
1919,594,2
1919,593,2
1919,592,2
1919,591,2
1919,590,2
1919,589,2
1919,588,2
1919,587,2
1919,586,2
1919,585,2
1919,584,2
1919,583,2
1919,582,2
1919,581,2
1919,580,2
1919,579,2
1919,578,2
1919,577,2
1919,576,2
1919,575,2
1919,574,2
1919,573,2
1919,572,2
1919,571,2
1919,570,2
1919,569,2
1919,568,2
1919,567,2
1919,566,2
1919,565,2
1919,564,2
1919,563,2
1919,562,2
1919,561,2
1919,560,2
1919,559,2
1919,558,2
1919,557,2
1919,556,2
1919,555,2
1919,554,2
1919,553,2
1919,552,2
1919,551,2
1919,550,2
1919,549,2
1919,548,2
1919,547,2
1919,546,2
1919,545,2
1919,544,2
1919,543,2
1919,542,2
1919,541,2
1919,540,2
1919,539,2
1919,538,2
1919,537,2
1919,536,2
1919,535,2
1919,534,2
1919,533,2
1919,532,2
1919,531,2
1919,530,2
1919,529,2
1919,528,2
1919,527,2
1919,526,2
1919,525,2
1919,524,2
1919,523,2
1919,522,2
1919,521,2
1919,520,2
1919,519,2
1919,518,2
1919,517,2
1919,516,2
1919,515,2
1919,514,2
1919,513,2
1919,512,2
1919,511,2
1919,510,2
1919,509,2
1919,508,2
1919,507,2
1919,506,2
1919,505,2
1919,504,2
1919,503,2
1919,502,2
1919,501,2
1919,500,2
1919,499,2
1919,498,2
1919,497,2
1919,496,2
1919,495,2
1919,494,2
1919,493,2
1919,492,2
1919,491,2
1919,490,2
1919,489,2
1919,488,2
1919,487,2
1919,486,2
1919,485,2
1919,484,2
1919,483,2
1919,482,2
1919,481,2
1919,480,2
1919,479,2
1919,478,2
1919,477,2
1919,476,2
1919,475,2
1919,474,2
1919,473,2
1919,472,2
1919,471,2
1919,470,2
1919,469,2
1919,468,2
1919,467,2
1919,466,2
1919,465,2
1919,464,2
1919,463,2
1919,462,2
1919,461,2
1919,460,2
1919,459,2
1919,458,2
1919,457,2
1919,456,2
1919,455,2
1919,454,2
1919,453,2
1919,452,2
1919,451,2
1919,450,2
1919,449,2
1919,448,2
1919,447,2
1919,446,2
1919,445,2
1919,444,2
1919,443,2
1919,442,2
1919,441,2
1919,440,2
1919,439,2
1919,438,2
1919,437,2
1919,436,2
1919,435,2
1919,434,2
1919,433,2
1919,432,2
1919,431,2
1919,430,2
1919,429,2
1919,428,2
1919,427,2
1919,426,2
1919,425,2
1919,424,2
1919,423,2
1919,422,2
1919,421,2
1919,420,2
1919,419,2
1919,418,2
1919,417,2
1919,416,2
1919,415,2
1919,414,2
1919,413,2
1919,412,2
1919,411,2
1919,410,2
1919,409,2
1919,408,2
1919,407,2
1919,406,2
1919,405,2
1919,404,2
1919,403,2
1919,402,2
1919,401,2
1919,400,2
1919,399,2
1919,398,2
1919,397,2
1919,396,2
1919,395,2
1919,394,2
1919,393,2
1919,392,2
1919,391,2
1919,390,2
1919,389,2
1919,388,2
1919,387,2
1919,386,2
1919,385,2
1919,384,2
1919,383,2
1919,382,2
1919,381,2
1919,380,2
1919,379,2
1919,378,2
1919,377,2
1919,376,2
1919,375,2
1919,374,2
1919,373,2
1919,372,2
1919,371,2
1919,370,2
1919,369,2
1919,368,2
1919,367,2
1919,366,2
1919,365,2
1919,364,2
1919,363,2
1919,362,2
1919,361,2
1919,360,2
1919,359,2
1919,358,2
1919,357,2
1919,356,2
1919,355,2
1919,354,2
1919,353,2
1919,352,2
1919,351,2
1919,350,2
1919,349,2
1919,348,2
1919,347,2
1919,346,2
1919,345,2
1919,344,2
1919,343,2
1919,342,2
1919,341,2
1919,340,2
1919,339,2
1919,338,2
1919,337,2
1919,336,2
1919,335,2
1919,334,2
1919,333,2
1919,332,2
1919,331,2
1919,330,2
1919,329,2
1919,328,2
1919,327,2
1919,326,2
1919,325,2
1919,324,2
1919,323,2
1919,322,2
1919,321,2
1919,320,2
1919,319,2
1919,318,2
1919,317,2
1919,316,2
1919,315,2
1919,314,2
1919,313,2
1919,312,2
1919,311,2
1919,310,2
1919,309,2
1919,308,2
1919,307,2
1919,306,2
1919,305,2
1919,304,2
1919,303,2
1919,302,2
1919,301,2
1919,300,2
1919,299,2
1919,298,2
1919,297,2
1919,296,2
1919,295,2
1919,294,2
1919,293,2
1919,292,2
1919,291,2
1919,290,2
1919,289,2
1919,288,2
1919,287,2
1919,286,2
1919,285,2
1919,284,2
1919,283,2
1919,282,2
1919,281,2
1919,280,2
1919,279,2
1919,278,2
1919,277,2
1919,276,2
1919,275,2
1919,274,2
1919,273,2
1919,272,2
1919,271,2
1919,270,2
1919,269,2
1919,268,2
1919,267,2
1919,266,2
1919,265,2
1919,264,2
1919,263,2
1919,262,2
1919,261,2
1919,260,2
1919,259,2
1919,258,2
1919,257,2
1919,256,2
1919,255,2
1919,254,2
1919,253,2
1919,252,2
1919,251,2
1919,250,2
1919,249,2
1919,248,2
1919,247,2
1919,246,2
1919,245,2
1919,244,2
1919,243,2
1919,242,2
1919,241,2
1919,240,2
1919,239,2
1919,238,2
1919,237,2
1919,236,2
1919,235,2
1919,234,2
1919,233,2
1919,232,2
1919,231,2
1919,230,2
1919,229,2
1919,228,2
1919,227,2
1919,226,2
1919,225,2
1919,224,2
1919,223,2
1919,222,2
1919,221,2
1919,220,2
1919,219,2
1919,218,2
1919,217,2
1919,216,2
1919,215,2
1919,214,2
1919,213,2
1919,212,2
1919,211,2
1919,210,2
1919,209,2
1919,208,2
1919,207,2
1919,206,2
1919,205,2
1919,204,2
1919,203,2
1919,202,2
1919,201,2
1919,200,2
1919,199,2
1919,198,2
1919,197,2
1919,196,2
1919,195,2
1919,194,2
1919,193,2
1919,192,2
1919,191,2
1919,190,2
1919,189,2
1919,188,2
1919,187,2
1919,186,2
1919,185,2
1919,184,2
1919,183,2
1919,182,2
1919,181,2
1919,180,2
1919,179,2
1919,178,2
1919,177,2
1919,176,2
1919,175,2
1919,174,2
1919,173,2
1919,172,2
1919,171,2
1919,170,2
1919,169,2
1919,168,2
1919,167,2
1919,166,2
1919,165,2
1919,164,2
1919,163,2
1919,162,2
1919,161,2
1919,160,2
1919,159,2
1919,158,2
1919,157,2
1919,156,2
1919,155,2
1919,154,2
1919,153,2
1919,152,2
1919,151,2
1919,150,2
1919,149,2
1919,148,2
1919,147,2
1919,146,2
1919,145,2
1919,144,2
1919,143,2
1919,142,2
1919,141,2
1919,140,2
1919,139,2
1919,138,2
1919,137,2
1919,136,2
1919,135,2
1919,134,2
1919,133,2
1919,132,2
1919,131,2
1919,130,2
1919,129,2
1919,128,2
1919,127,2
1919,126,2
1919,125,2
1919,124,2
1919,123,2
1919,122,2
1919,121,2
1919,120,2
1919,119,2
1919,118,2
1919,117,2
1919,116,2
1919,115,2
1919,114,2
1919,113,2
1919,112,2
1919,111,2
1919,110,2
1919,109,2
1919,108,2
1919,107,2
1919,106,2
1919,105,2
1919,104,2
1919,103,2
1919,102,2
1919,101,2
1919,100,2
1919,99,2
1919,98,2
1919,97,2
1919,96,2
1919,95,2
1919,94,2
1919,93,2
1919,92,2
1919,91,2
1919,90,2
1919,89,2
1919,88,2
1919,87,2
1919,86,2
1919,85,2
1919,84,2
1919,83,2
